#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
17200,-431247.7834268338,92157.2193371198,-339090.564089714,303.7410302088007,459.2502507410725
17250,-430647.3953040426,90818.75275661888,-339828.6425474237,299.3295774654816,459.1237788804037
17300,-429776.9566643522,91980.41032838768,-337796.5463359645,303.1582852990825,459.2414052644589
17350,-430911.93318781373,91769.99177409001,-339141.94141372375,302.4647666695368,460.1635981586484
17400,-430762.05257930094,91425.33242500728,-339336.7201542937,301.3288037301763,460.1635981586484
17450,-430525.89023874234,91199.80707094684,-339326.0831677955,300.5854945909331,459.45070564901346
17500,-430282.1282617308,91003.1684150406,-339278.9598466902,299.9373931361209,459.45070564901346
17550,-431493.68252101145,91559.19217703273,-339934.49034397874,301.76999216094885,459.45070564901346
17600,-430479.1252738731,92655.87548699846,-337823.2497868746,305.38455128911926,459.9501649508534
17650,-431668.90932651283,91874.3997988044,-339794.5095277084,302.80888513596756,459.9501649508534
17700,-431242.1287369982,93013.77894001587,-338228.3497969823,306.5641654779667,458.90600206950216
17750,-431511.239857259,92289.72617868101,-339221.51367857796,304.17775958122553,458.6275338118015
17800,-430329.52753094677,92912.98649620023,-337416.54103474657,306.2319636066208,458.6275338118015
17850,-431283.98289565323,91255.24216581664,-340028.7407298366,300.7682031507897,458.6275338118015
17900,-431155.83103568153,92178.46871652757,-338977.36231915397,303.8110660501492,458.635873598561
17950,-431267.280359427,92215.908865715,-339051.37149371195,303.93446505857366,458.5887369050069
18000,-430518.4583804915,91701.77871570055,-338816.6796647909,302.23994321264496,458.9751132924738
18050,-430096.59175120085,93515.51507372127,-336581.07667747955,308.2178378786842,459.2074685963832
18100,-430474.32313616085,91789.33550881696,-338684.98762734386,302.5285216955273,459.2074685963832
18150,-431334.8300559479,91433.50583731347,-339901.3242186344,301.3557424843191,458.94720696396615
18200,-431046.084293182,92221.24281270684,-338824.84148047515,303.9520452174157,459.4996841312126
18250,-430126.94855111744,90506.37248676099,-339620.5760643565,298.3000031612,458.99527398876364
18300,-431070.79182117945,92265.5463481281,-338805.2454730513,304.0980652643261,457.93460664979943
18350,-431283.0820002761,92049.66656787288,-339233.4154324032,303.38654697712496,457.93460664979943
18400,-431091.4674060042,91055.21925339504,-340036.24815260916,300.10894752305586,457.93460664979943
18450,-430814.8886254083,90726.09854189082,-340088.79008351744,299.02419838788876,457.93460664979943
18500,-430086.48870994453,91837.8277129216,-338248.66099702293,302.6883471778691,458.40272053581816
18550,-430952.760552336,92120.37846532569,-338832.3820870103,303.6196063590684,458.40272053581816
18600,-430642.73712457344,92728.48619817199,-337914.25092640147,305.62386897225554,458.2661338247545
18650,-431589.72466570116,91435.07369548402,-340154.65097021713,301.3609099889309,458.19822818801447
18700,-430879.85755302734,91452.95696832411,-339426.9005847032,301.4198514777804,458.19822818801447
18750,-431065.3810092986,91413.7280563346,-339651.652952964,301.29055688504667,456.7182012968709
18800,-430568.7972761907,91330.97649117005,-339237.82078502065,301.01781595562994,457.22905231646405
18850,-430751.2465672509,92054.70975569106,-338696.53681155987,303.40316882264557,457.1987817021506
18900,-430651.0759313898,92937.71893187525,-337713.35699951457,306.3134792550479,458.74028588292833
18950,-430322.05019772844,92618.38808236437,-337703.6621153641,305.26099653144195,458.74028588292833
19000,-430213.0525111719,93230.8574463141,-336982.19506485783,307.2796346469964,457.14809113692456
19050,-429913.5680138832,92557.26424679857,-337356.3037670846,305.0595384479775,457.14809113692456
19100,-430364.7623101475,91671.77397995294,-338692.9883301946,302.1410505874912,457.718586583524
19150,-430808.0178561371,91949.60061877534,-338858.4172373618,303.0567395601225,457.718586583524
19200,-429561.36840710416,90778.40766261534,-338782.9607444888,299.19660404783014,457.718586583524
19250,-429990.21439630864,91216.80620527925,-338773.4081910294,300.6415220471858,457.9233434859819
19300,-429598.5494703704,92773.53046670048,-336825.0190036699,305.772330401824,458.14959269520614
19350,-431361.59810170624,92001.44744745114,-339360.1506542551,303.22762155144466,458.14959269520614
19400,-432170.59734134586,91577.61826462336,-340592.9790767225,301.830722713235,458.14959269520614
19450,-431167.3823836448,90565.93145837144,-340601.45092527336,298.49630360868804,458.14959269520614
19500,-430858.43872740446,90877.08157324595,-339981.3571541585,299.5218234444792,458.14959269520614
19550,-430454.0936563581,91872.22968291264,-338581.86397344543,302.8017326497991,457.69035503266826
19600,-430724.2387354078,92370.99249138098,-338353.2462440268,304.4456052662224,457.69035503266826
19650,-431986.85152389295,91160.22255611165,-340826.6289677813,300.45502796658354,458.5267815582602
19700,-430442.4070603482,89762.47702581668,-340679.9300345315,295.84819769983596,457.0800013178824
19750,-430235.3893366263,91114.58693268523,-339120.80240394105,300.3046174900797,457.1698510284354
19800,-430059.5928281485,92338.32353852467,-337721.26928962383,304.3379316464258,457.19125415429306
19850,-429651.9192301538,91420.29914375735,-338231.62008639646,301.3122145357195,457.22392237680856
19900,-430931.4312539436,91545.2251881519,-339386.20606579166,301.72395835456786,456.49248408762105
19950,-430630.6484893011,93180.34699510547,-337450.3014941956,307.11315722290766,457.0025397491518
20000,-431501.5186506382,92868.01264418532,-338633.50600645284,306.0837342628784,457.0025397491518
20050,-431093.92903610715,91573.35667705759,-339520.5723590496,301.81667694441876,457.0025397491518
20100,-430784.36006112,91289.79177643458,-339494.56828468543,300.8820752315435,456.8996488230739
20150,-430621.8655776044,92333.17731956448,-338288.6882580399,304.3209702205072,456.8996488230739
20200,-430669.28533559944,92118.55627966466,-338550.7290559348,303.6136006163399,456.8996488230739
20250,-430717.84427887574,91554.52628802264,-339163.3179908531,301.7546138547786,457.06061542890257
20300,-431117.7692611022,90809.65203381819,-340308.117227284,299.29958238816687,456.53108344839455
20350,-431278.9795377995,91916.79749704893,-339362.1820407506,302.9486237330726,456.53108344839455
20400,-432108.3501275724,91495.70053186838,-340612.64959570405,301.56073001251826,456.9064774276051
20450,-431675.0699528302,91743.06879193167,-339932.00116089854,302.37603119774315,456.9064774276051
20500,-430703.5136160217,92090.42735864891,-338613.0862573728,303.52089048999886,456.9064774276051
20550,-430896.45270688366,92091.48386851918,-338804.96883836447,303.5243726414649,456.9064774276051
20600,-429771.20079760207,92553.73377758187,-337217.4670200202,305.0479023725325,456.8810370939404
20650,-430243.5895123272,92022.28243987999,-338221.30707244726,303.29629161452004,457.53052816471643
20700,-431544.6379153007,90811.04074106299,-340733.5971742377,299.3041594291434,457.53052816471643
20750,-430601.0402824492,91447.8727877285,-339153.1674947207,301.403094524142,457.53052816471643
20800,-430311.8255034124,92349.21310600836,-337962.61239740404,304.37382257792103,457.53052816471643
20850,-430748.4478973835,92858.40636835684,-337890.04152902664,306.05207293305966,457.53052816471643
20900,-429873.98493304825,91919.66747913453,-337954.31745391374,302.9580829086167,457.53052816471643
20950,-431244.1602143068,91932.66683075594,-339311.49338355084,303.00092747881894,456.6152471791386
21000,-431891.777869825,90707.33660467103,-341184.441265154,298.962360908624,456.6152471791386
21050,-431322.5861513177,92283.43766958755,-339039.14848173014,304.1570332806246,456.6152471791386
21100,-429968.8384897569,92529.832942385,-337439.0055473719,304.9691275965816,456.6152471791386
21150,-430685.711628241,92232.43495175222,-338453.2766764888,303.9889333946885,456.6152471791386
21200,-431187.5810482579,91612.09686356649,-339575.4841846914,301.9443607465705,456.6152471791386
21250,-430819.34387941845,92175.6483507827,-338643.69552863576,303.80177040513,456.70795862404054
21300,-431427.13079687534,91748.27871667805,-339678.8520801973,302.3932025915977,456.70795862404054
21350,-429906.41854695696,92034.73113555633,-337871.6874114006,303.33732127748823,456.87174625806625
21400,-431902.636186854,91284.61863392298,-340618.017552931,300.86502506827696,456.08457797803067
21450,-431565.55264496733,90798.66387726084,-340766.88876770646,299.2633665168891,456.5131029826178
21500,-431575.7018615629,91563.51441356845,-340012.1874479945,301.78423782273865,456.5131029826178
21550,-430603.3358178609,92049.44576305433,-338553.8900548066,303.38581922640134,456.5131029826178
21600,-430376.7720376644,90893.33726819871,-339483.4347694657,299.5754005984692,457.93814634030645
21650,-431578.9922128725,91824.90074502445,-339754.09146784805,302.6457411772237,456.26841462188037
21700,-430465.4248401553,91977.9204112444,-338487.5044289109,303.1500787797921,456.26841462188037
21750,-430733.20266212686,91795.5864863779,-338937.616175749,302.5491242959294,456.26841462188037
21800,-431528.30952938786,92242.6476253962,-339285.66190399165,304.022593351403,456.26841462188037
21850,-431637.45285778097,93454.40738352029,-338183.0454742607,308.01643300873656,456.1883047152585
21900,-432175.4151888562,91661.20642961125,-340514.20875924494,302.1062209924724,456.1883047152585
21950,-432282.55085160583,91865.8368091062,-340416.71404249966,302.78066237348287,456.1883047152585
22000,-432110.41118897265,92609.63620228057,-339500.77498669206,305.23215120503085,456.1883047152585
22050,-432723.995607442,91827.23597710994,-340896.75963033206,302.65343786994646,456.1883047152585
22100,-432479.8136408273,92009.26884000254,-340470.5448008248,303.25340008348286,456.1883047152585
22150,-433066.05496321386,91907.70357686671,-341158.35138634715,302.9186510765119,455.8221862199748
22200,-430546.2744738343,92105.81264307696,-338440.4618307573,303.57159885745875,456.57518692818326
22250,-431117.74953406793,91580.50543412083,-339537.2440999471,301.8402385367793,456.57518692818326
22300,-431430.4918187463,91590.2311085785,-339840.2607101678,301.8722933926061,456.57518692818326
22350,-431284.21009312384,91785.26593984998,-339498.9441532738,302.51510880091706,456.2689467469543
22400,-431345.0579795297,92981.40685125643,-338363.6511282733,306.45747029271126,456.2689467469543
22450,-430354.5388836914,92017.028806082,-338337.51007760945,303.2789761599782,457.11584892521284
22500,-430743.6916860433,92006.47137994456,-338737.2203060987,303.2441799333298,456.0914537423374
22550,-429666.7512144395,92421.85276545546,-337244.898448984,304.61323567168824,456.0914537423374
22600,-430282.6610357722,92722.61136337057,-337560.0496724016,305.6045061009827,456.0914537423374
22650,-431009.2248421628,91353.339709914,-339655.8851322488,301.0915229006629,456.0914537423374
22700,-430566.8303805778,92340.56531761741,-338226.26506296045,304.34532032737803,456.0914537423374
22750,-430591.2665782182,91276.93105413426,-339314.33552408393,300.8396875697974,456.88045413440176
22800,-430883.83386827447,91732.58396512453,-339151.2499031499,302.3414742512677,456.88045413440176
22850,-431443.68951202766,91765.9377016196,-339677.7518104081,302.4514048498382,457.3002894155
22900,-430851.0889644928,91860.16334578943,-338990.92561870336,302.7619632025977,457.3002894155
22950,-430961.3519860045,91780.24462333368,-339181.1073626708,302.4985590410325,455.2978045780369
23000,-429812.8046594362,91989.79832684074,-337823.0063325955,303.18922720837884,456.2514178763313
23050,-430233.1609343807,92521.23154419132,-337711.9293901894,304.9407782435154,456.2514178763313
23100,-430673.66073577106,91384.95123548809,-339288.709500283,301.19571134529485,456.47178762690237
23150,-431191.5082903891,90980.15986802558,-340211.3484223635,299.8615592532822,456.47178762690237
23200,-429628.9518709681,91985.44742409128,-337643.5044468768,303.17488706559925,456.47178762690237
23250,-429982.7676128652,91534.77797039293,-338447.98964247224,301.68952536377503,456.47178762690237
23300,-430292.2666673532,92646.89966008814,-337645.3670072651,305.35496785623866,456.47178762690237
23350,-430226.0960496336,92556.59910258316,-337669.49694705044,305.05734619878984,456.47178762690237
23400,-430872.9247735222,92304.9996930239,-338567.9250804983,304.22809956559985,455.7314593513416
23450,-430730.2590971377,91871.62417027116,-338858.63492686657,302.79973694034896,455.7314593513416
23500,-431278.2261287989,91348.69016798877,-339929.53596081014,301.07619847285866,455.7314593513416
23550,-430058.0274861143,92668.62950384733,-337389.39798226696,305.4265872603089,455.2520284035271
23600,-431338.64347680984,91787.66275948372,-339550.9807173261,302.5230084800742,455.2520284035271
23650,-430748.94321635226,91934.8783796664,-338814.06483668584,303.0082165240967,455.48052379953054
23700,-431361.1273044646,93267.16169918627,-338093.9656052783,307.39928985412683,455.1351599497622
23750,-431499.2325920388,91250.1353565136,-340249.0972355252,300.7513716151819,455.1351599497622
23800,-430787.14197355113,92562.0908239668,-338225.05114958435,305.0754463663371,455.1351599497622
23850,-430850.55884224735,91118.72415291583,-339731.83468933153,300.3182533565271,455.1351599497622
23900,-432024.4458149432,91852.43189849198,-340172.0139164512,302.73648112117183,454.8426523631422
23950,-431140.44459515787,91691.3994056959,-339449.04518946196,302.20573403905723,454.8426523631422
24000,-430513.5007466506,92125.99844685313,-338387.5022997975,303.63812925929454,454.8426523631422
24050,-430794.23065311974,91522.79891862387,-339271.43173449585,301.6500436004207,455.7001833401491
24100,-430166.3257861263,91577.74000852116,-338588.5857776052,301.8311239690151,455.63557601424617
24150,-430873.09008826874,91916.06118775005,-338957.02890051866,302.946196930847,455.8217704463497
24200,-430297.1808985721,92486.38346487755,-337810.79743369453,304.8259224396218,455.8217704463497
24250,-429496.89184812154,91233.02450839514,-338263.8673397264,300.69497596139996,455.8217704463497
24300,-430142.6447974148,91849.03185914272,-338293.61293827207,302.72527492959915,455.8217704463497
24350,-430710.3294141735,91188.96045899377,-339521.3689551797,300.54974523659496,455.1834692194237
24400,-429972.3317890456,92007.37928516085,-337964.95250388474,303.2471722986345,455.56425158788073
24450,-430121.02679359796,92357.68273480455,-337763.3440587934,304.4017376321571,455.74757999308673
24500,-427881.4554273051,91220.2015963481,-336661.253830957,300.6527129184885,455.74757999308673
24550,-428667.7117133739,91592.24555349132,-337075.4661598826,301.87893280270896,455.74757999308673
24600,-430315.22871506587,92323.83765672601,-337991.39105833985,304.29018762058973,455.74757999308673
24650,-429468.07434936543,91136.443159343,-338331.63119002245,300.3766534396153,454.93973738640994
24700,-429856.0011337707,92530.71098093528,-337325.2901528354,304.97202152432527,454.96896871133663
24750,-429763.28798762243,92312.07594297668,-337451.21204464574,304.2514221817349,454.96896871133663
24800,-429437.16099046404,91615.76368995704,-337821.397300507,301.9564462417002,454.96896871133663
24850,-429992.38897483796,91607.09551122636,-338385.2934636116,301.9278767866251,454.96896871133663
24900,-430666.75672915624,91607.50154303547,-339059.25518612075,301.92921502708947,455.0312466456956
24950,-430521.71350070275,91585.90461920701,-338935.80888149573,301.8580337138925,455.0312466456956
25000,-430094.1045294381,92071.78547119867,-338022.3190582394,303.459448682836,455.1872723826141
25050,-429779.1255409396,92221.89577602017,-337557.22976491944,303.9541973195614,454.63148038466676
25100,-429930.62051768554,92575.31760177165,-337355.30291591387,305.11904051062317,455.08385603337587
25150,-430499.8391375728,91850.20009216605,-338649.6390454067,302.72912530946724,455.08385603337587
25200,-430214.16988459136,91527.05482775651,-338687.1150568349,301.664070653686,454.7027876141009
25250,-430252.32915633614,92494.73504587926,-337757.5941104569,304.85344842006674,454.5220556475403
25300,-429966.36308606435,91361.34240309475,-338605.0206829696,301.11789898154564,454.6256001037926
25350,-429564.4164812083,91530.92025920333,-338033.496222005,301.67681073133053,454.6256001037926
25400,-429115.93421224016,92265.85154991814,-336850.08266232203,304.0990711790748,454.8760292294752
25450,-427950.0217236718,91890.51280606136,-336059.50891761045,302.86199200550203,454.8760292294752
25500,-429675.75251977146,92541.40221697776,-337134.35030279367,305.00725877511377,454.8760292294752
25550,-429097.1683088192,91556.46665196517,-337540.701656854,301.7610091013705,454.93643073876683
25600,-430045.5052654827,91224.27698824977,-338821.22827723296,300.6661450049123,454.57041623965114
25650,-430210.92404065095,91868.2130937599,-338342.71094689105,302.7884943713879,454.1485474692005
25700,-429780.0821613516,92067.1962067368,-337712.8859546148,303.4443229235567,454.1485474692005
25750,-430573.38825831097,91168.11271919108,-339405.2755391199,300.4810331594431,454.2824248910558
25800,-429550.45779185276,91662.31598716447,-337888.14180468826,302.10987798382604,454.2824248910558
25850,-429159.90895357705,92630.93201090957,-336528.9769426675,305.3023400724753,454.2824248910558
25900,-428993.4402834233,92203.6478039962,-336789.79247942707,303.89405381846996,455.18151226730146
25950,-430067.8496276324,91918.55718684678,-338149.2924407856,302.9544234956511,453.84009360041284
26000,-428983.09781054384,91567.11815103624,-337415.97965950763,301.79611538305284,454.58321760439895
26050,-429654.8988896932,91370.74903415215,-338284.14985554107,301.14890230205293,453.53891761648487
26100,-429810.0246989676,91293.27738241412,-338516.7473165535,300.8935634422203,453.53891761648487
26150,-429181.8924916021,91272.95353753731,-337908.9389540648,300.8265780706445,453.53891761648487
26200,-429362.48211891577,91028.48478057758,-338333.9973383382,300.02083335930314,453.53891761648487
26250,-429575.5980132411,92203.24141749756,-337372.3565957435,303.89271440898426,453.53891761648487
26300,-429934.85784193315,92695.2132018431,-337239.64464009006,305.51420448524334,453.53891761648487
26350,-429577.9763332114,92652.76475670876,-336925.21157650265,305.37429863143603,453.53891761648487
26400,-430420.7672139618,91514.44318569492,-338906.3240282669,301.6225039356365,453.53891761648487
26450,-430336.18060831586,91496.52783316266,-338839.65277515317,301.5634567153119,453.53891761648487
26500,-430370.19402559684,92551.32841834595,-337818.8656072509,305.03997454769586,453.89415157169765
26550,-430815.56270589633,90965.86869451101,-339849.6940113853,299.81445696658744,453.20013769600865
26600,-431117.0338512829,92089.6493946535,-339027.3844566294,303.51832639803587,453.23853225019474
26650,-430015.7320721813,91991.90430251822,-338023.82776966307,303.1961682947795,453.23853225019474
26700,-429573.53233682155,93190.74413570573,-336382.7882011158,307.1474251643653,454.02255043978806
26750,-429874.3345915482,92775.56480990176,-337098.76978164644,305.7790353947068,454.02255043978806
26800,-430704.0100026764,91578.87389001102,-339125.1361126654,301.83486112964493,452.546748868417
26850,-429338.68922280264,92734.01112824051,-336604.67809456214,305.6420785923256,452.546748868417
26900,-429463.53154461016,92690.4633737295,-336773.06817088067,305.4985495241354,452.546748868417
26950,-429868.0068120975,91324.47785040252,-338543.528961695,300.99639708192814,453.11723323365334
27000,-429303.03964877967,91978.84614231941,-337324.1935064603,303.1531298973545,453.11723323365334
27050,-431413.4462658316,91450.22363221638,-339963.2226336152,301.4108426737904,452.3225095199544
27100,-429574.9460356063,91738.02553362076,-337836.9205019856,302.3594091198855,452.0595459792195
27150,-429624.74711438594,91791.87330091742,-337832.8738134685,302.53688600591545,452.0595459792195
27200,-430187.7621861133,92506.94233868152,-337680.81984743173,304.89368244316864,452.0595459792195
27250,-429953.41967300256,91104.32501356394,-338849.0946594386,300.27079522516937,452.1662944630453
27300,-430293.4066349964,91964.54753611654,-338328.85909887985,303.1060031132583,453.46605971051474
27350,-429243.54336339165,90958.77134762827,-338284.7720157634,299.79106481706924,453.59249367261583
27400,-428591.1915961136,92347.60812958924,-336243.5834665244,304.3685327352531,453.5646943474472
27450,-428639.8225880496,91453.71206458268,-337186.1105234669,301.42234019995686,451.91111764552943
27500,-429585.2227990716,92103.5152408127,-337481.7075582589,303.5640268480647,451.9812633744898
27550,-429128.33984878194,91863.37656766,-337264.9632811219,302.77255366233896,451.9812633744898
27600,-428403.58050543,92508.72092446305,-335894.85958096694,304.8995444850302,452.5141578095855
27650,-427957.89975565136,92513.26939335173,-335444.6303622996,304.9145357861573,452.7195452400809
27700,-428699.01384122344,91892.82899721793,-336806.1848440055,302.86962594121655,452.7195452400809
27750,-428553.9248362307,93200.58304489931,-335353.3417913314,307.17985323062084,452.7195452400809
27800,-428764.279544967,93655.53912629787,-335108.7404186691,308.6793432310543,452.7195452400809
27850,-428415.5258021087,92562.23940823125,-335853.28639387747,305.07593608529646,452.7195452400809
27900,-429719.29541115696,91516.3905098948,-338202.90490126214,301.62892212254445,452.20281559838037
27950,-428729.0820362081,92991.59417586957,-335737.48786033853,306.4910467015409,452.20281559838037
28000,-429599.3873676739,92183.83708926488,-337415.55027840903,303.8287596728247,452.20281559838037
28050,-429341.8169273697,91933.34507705874,-337408.4718503109,303.0031629111836,452.5305704085805
28100,-429295.65691231797,92953.4313765004,-336342.22553581756,306.36526590998255,452.7082830560531
28150,-428881.5254194774,91712.00345498438,-337169.521964493,302.27364293650845,452.53970490402946
28200,-427995.9761002981,93114.08103461965,-334881.89506567846,306.8947512070739,452.53970490402946
28250,-429346.5073934996,91908.3209937066,-337438.186399793,302.92068602101614,452.8242281937154
28300,-428741.1357320321,92344.87112232769,-336396.26460970443,304.3595118315053,452.8242281937154
28350,-429579.9036269067,92211.09050901924,-337368.8131178875,303.9185842340739,452.84511930883485
28400,-428081.46045961767,92967.75549082966,-335113.704968788,306.4124767663266,452.84511930883485
28450,-428331.4774240649,93551.55995464427,-334779.9174694206,308.33663822166386,452.84511930883485
28500,-428363.68613001914,93043.0061699294,-335320.67996008974,306.6604955212117,452.11103233224054
28550,-429791.9213273374,91119.09551638647,-338672.82581095095,300.3194773335955,452.5403163920615
28600,-430553.12468851963,91339.73712962755,-339213.3875588921,301.0466901487697,452.5403163920615
28650,-429449.5732822658,91784.15552049116,-337665.4177617746,302.5114489691379,452.1174767656582
28700,-430013.05789585784,92305.10122480938,-337707.9566710485,304.22843420426784,452.1174767656582
28750,-428802.884185873,91822.06556218295,-336980.81862369005,302.6363966965275,451.9979031414299
28800,-429888.4503274835,92139.5718357029,-337748.8784917806,303.68286579911535,451.9979031414299
28850,-428759.454311138,90984.71423275209,-337774.7400783859,299.8765699865045,452.2846339133407
28900,-428814.0696267735,91857.39753451748,-336956.672092256,302.752847363696,451.87853292954634
28950,-429922.21445769817,92086.12735391832,-337836.08710377984,303.50671810202783,452.083070838522
29000,-429433.2184929282,92185.0875066355,-337248.13098629273,303.8328809241284,452.24248623208194
29050,-429104.0663967312,91374.99286794834,-337729.0735287828,301.16288955621013,451.2822137755614
29100,-429541.5501586781,92347.9594968957,-337193.5906617824,304.3696908069529,451.5905012978467
29150,-429459.54836010863,92891.08587382887,-336568.4624862798,306.15978133322824,452.5584924223166
29200,-428250.5122001581,93211.47795695346,-335039.03424320463,307.2157617772889,452.6832387225989
29250,-430158.9659925187,92539.35312272121,-337619.6128697975,305.0005051642197,451.5268812875982
29300,-429871.5208525625,92049.93766459674,-337821.5831879658,303.38744048496716,451.5268812875982
29350,-430318.5282748877,92117.29473740171,-338201.233537486,303.6094426984974,451.5268812875982
29400,-429018.07234564144,91196.23778666568,-337821.83455897577,300.5737305848957,451.3744507788318
29450,-430171.574619049,92362.58516601262,-337808.98945303634,304.4178955578886,451.3744507788318
29500,-430172.91241874406,90738.81336956462,-339434.09904917947,299.0661051954546,451.3744507788318
29550,-430146.5692543993,92203.35190874527,-337943.21734565403,303.8930785771487,450.9219509670958
29600,-429160.2736760678,90888.64177734897,-338271.6318987189,299.5599247275792,450.81911509067857
29650,-430116.6239770516,91331.45816677224,-338785.1658102793,301.0194035105137,451.58686479534134
29700,-429728.9948409472,92381.83921561862,-337347.1556253286,304.48135499063926,451.1407227190121
29750,-429034.3654618268,92135.03365778123,-336899.3318040456,303.6679084159921,451.63242927417764
29800,-428647.13087595464,91559.9065586204,-337087.22431733424,301.77234669161896,451.63242927417764
29850,-429753.14627778996,91974.16958968995,-337778.9766881,303.1377164449553,451.83448566829003
29900,-428362.86832816317,91598.50756126709,-336764.36076689605,301.8995717576022,451.49178244293637
29950,-430350.1853593942,91923.11987154305,-338427.06548785116,302.96946165066635,450.792324578283
30000,-428642.7556832745,91034.15737549828,-337608.5983077762,300.0395296680412,451.41228619783715
30050,-429131.63438237226,91580.69356435537,-337550.9408180169,301.8408585953234,451.5272128938583
30100,-428902.0451106357,92043.99462907974,-336858.050481556,303.367852830918,451.7911171720425
30150,-428546.64308476076,92640.35186856092,-335906.29121619987,305.3333869865209,451.8740510920686
30200,-429281.35013446165,91923.74931275824,-337357.60082170344,302.9715362263158,451.80405337627644
30250,-429426.2687596218,93644.71492553805,-335781.5538340837,308.64366774178035,450.61285765380285
30300,-428496.03825925617,92342.7885763351,-336153.2496829211,304.3526479670159,451.4884687524583
30350,-429784.49477940495,91247.8435581259,-338536.65122127905,300.74381807560775,451.4884687524583
30400,-428714.38042044826,92156.57210755865,-336557.8083128896,303.73889700453196,451.4884687524583
30450,-429583.6979422476,91535.4666754367,-338048.2312668109,301.69179526710985,451.4884687524583
30500,-430424.60169038386,92484.89013509998,-337939.71155528387,304.82100057318155,451.4884687524583
30550,-429333.41864643455,92329.31764825976,-337004.1009981748,304.3082491277182,451.4884687524583
30600,-429581.5605576243,92294.9993318223,-337286.56122580206,304.19513936958174,451.4884687524583
30650,-429851.2760288494,92235.89882696711,-337615.3772018823,304.0003499829261,450.4155997401502
30700,-429268.3600230296,92282.53113117971,-336985.8288918499,304.15404542018456,450.4155997401502
30750,-429894.2149498521,93159.73031071108,-336734.484639141,307.04520668140384,450.43179522120533
30800,-429926.5831649483,92024.02754559071,-337902.55561935756,303.3020433093977,451.80115090426165
30850,-429439.90089027584,91202.04939892527,-338237.85149135056,300.592885080958,451.80115090426165
30900,-430517.81859230297,92007.53626233953,-338510.2823299634,303.24768967980464,451.3491676784803
30950,-428940.54954703804,91339.63317786396,-337600.9163691741,301.0463475340946,451.3491676784803
31000,-429224.6946386469,92254.10232394969,-336970.5923146972,304.0603468987039,451.3491676784803
31050,-428682.4951712666,91166.61039155803,-337515.8847797086,300.476081636966,452.1138917708645
31100,-428445.2746087557,92296.9369259777,-336148.337682778,304.20152548723075,450.97699026929655
31150,-429900.5808343855,92144.90977773433,-337755.67105665116,303.70045912521056,451.77520725668523
31200,-429418.43577987095,91189.64969030471,-338228.78608956625,300.55201687445407,451.08148410443675
31250,-430033.7316912394,91386.21858970376,-338647.5131015356,301.1998884187556,451.08148410443675
31300,-429223.684466613,92025.31435636437,-337198.3701102486,303.3062845097387,451.08148410443675
31350,-428623.29238654743,91450.61425295462,-337172.6781335928,301.41213012089776,451.7243335701181
31400,-428378.2783242834,90768.48735538253,-337609.7909689009,299.16390770173206,451.7243335701181
31450,-427939.29014331684,91763.98033137985,-336175.309811937,302.44495355218186,451.58724149388735
31500,-429344.19175342703,91898.99991091978,-337445.1918425072,302.8899646591012,451.58724149388735
31550,-428857.41909675556,92620.47500342125,-336236.9440933343,305.2678748157081,451.58724149388735
31600,-428728.66009416897,91763.07917422535,-336965.58091994363,302.4419834278178,450.9000648173749
31650,-428789.6388109084,91164.58909936628,-337625.04971154215,300.46941965891267,450.3069968526493
31700,-428790.3851592215,92596.78281194891,-336193.60234727256,305.1897877087242,450.3069968526493
31750,-428933.7117427406,92616.55340034662,-336317.158342394,305.25494960196437,450.7694112051028
31800,-428388.86616793904,90729.08027395833,-337659.7858939807,299.03402588026,451.0383102644997
31850,-428306.70917662093,91111.36475192592,-337195.344424695,300.2939975027321,451.0383102644997
31900,-428786.826883869,91999.81836959522,-336787.0085142738,303.22225227283786,451.0383102644997
31950,-429759.6271280418,91588.28022406239,-338171.3469039794,301.8658634712499,451.0383102644997
32000,-429092.53577725403,91117.2151089133,-337975.3206683407,300.3132796975641,451.32742212092865
32050,-429142.41435647034,92708.1638004429,-336434.25055602746,305.5568883703347,450.3440595394746
32100,-429509.2786021384,93203.73916286908,-336305.53943926934,307.1902554815839,450.36153332032876
32150,-430033.2437114462,91710.140569537,-338323.1031419092,302.2675030513316,450.36153332032876
32200,-429165.6306551483,92174.98677410591,-336990.6438810424,303.7995899141949,450.96584118507604
32250,-430230.679694162,92212.96432306062,-338017.7153711014,303.92476013880975,450.96584118507604
32300,-429544.00440235436,92663.26881836657,-336880.7355839878,305.4089189740665,450.5784272577103
32350,-429971.7635531076,92311.38070731315,-337660.3828457945,304.2491307541268,450.5784272577103
32400,-429947.1134807125,93079.70796950898,-336867.4055112036,306.7814610027552,450.5784272577103
32450,-428325.4679553162,91874.22176926714,-336451.2461860491,302.8082983683172,450.5784272577103
32500,-428698.7291430759,91857.35678672249,-336841.3723563534,302.75271306301596,450.5784272577103
32550,-429087.2910519331,91290.93250378086,-337796.3585481522,300.88583495543537,449.4629103910971
32600,-429050.9654378509,92106.32884951422,-336944.63658833667,303.573300222541,450.9023307326859
32650,-429676.5504225595,91638.74700151355,-338037.80342104594,302.03219695097715,450.9023307326859
32700,-430026.741149097,91887.84574710437,-338138.8954019926,302.85320164440975,450.9023307326859
